longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,Income_category,Area_density,Rooms_per_Household,age_category,<1H Ocean,Inland,Island,Near Bay,Near Ocean,Unnamed: 19,area_density,income_category,age_group,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
-118.02,33.77,33,2683,436,1520,456,5.0091,211500,Low,3.333333333,5.88377193,Old,1,0,0,0,0,,3.3333333333333335,Low,Middle-aged,1,0,0,0,0
-118.02,33.76,25,1759,404,1404,385,3.6289,195800,Low,3.646753247,4.568831169,Mid-Age,1,0,0,0,0,,3.6467532467532466,Low,Middle-aged,1,0,0,0,0
-118.01,33.77,33,1387,238,890,264,5.422,204100,Low,3.371212121,5.253787879,Old,1,0,0,0,0,,3.371212121212121,Low,Middle-aged,1,0,0,0,0
-118.01,33.77,32,1771,296,995,272,5.8362,217500,Low,3.658088235,6.511029412,Old,1,0,0,0,0,,3.6580882352941178,Low,Middle-aged,1,0,0,0,0
-118.01,33.76,35,2072,349,1249,317,3.9855,191900,Low,3.940063091,6.536277603,Old,1,0,0,0,0,,3.9400630914826498,Low,Middle-aged,1,0,0,0,0
-118.01,33.76,26,2141,597,2038,585,2.2981,177700,Low,3.483760684,3.65982906,Mid-Age,1,0,0,0,0,,3.483760683760684,Low,Middle-aged,1,0,0,0,0
-118.0,33.77,24,1324,267,687,264,3.4327,192800,Low,2.602272727,5.015151515,Mid-Age,1,0,0,0,0,,2.602272727272727,Low,Middle-aged,1,0,0,0,0
-118.0,33.76,29,1982,503,1426,502,3.0263,194200,Low,2.84063745,3.948207171,Mid-Age,1,0,0,0,0,,2.8406374501992033,Low,Middle-aged,1,0,0,0,0
-118.0,33.77,28,2401,503,1155,456,3.5139,211700,Low,2.532894737,5.265350877,Mid-Age,1,0,0,0,0,,2.5328947368421053,Low,Middle-aged,1,0,0,0,0
-118.0,33.76,14,1120,319,982,307,2.9083,179200,Low,3.198697068,3.648208469,New,1,0,0,0,0,,3.198697068403909,Low,New,1,0,0,0,0
-118.0,33.76,12,1250,331,1047,334,3.0625,208800,Low,3.134730539,3.74251497,New,1,0,0,0,0,,3.1347305389221556,Low,New,1,0,0,0,0
-118.03,33.77,21,3803,898,1511,829,3.0,221200,Low,1.822677925,4.587454765,Mid-Age,1,0,0,0,0,,1.8226779252110976,Low,Middle-aged,1,0,0,0,0
-118.02,33.77,7,586,118,232,107,5.2077,181300,Low,2.168224299,5.476635514,New,1,0,0,0,0,,2.1682242990654204,Low,New,1,0,0,0,0
-118.03,33.77,27,2000,310,880,294,5.635,218900,Low,2.993197279,6.802721088,Mid-Age,1,0,0,0,0,,2.993197278911565,Low,Middle-aged,1,0,0,0,0
-118.03,33.77,24,3810,579,1818,590,5.8053,255900,Low,3.081355932,6.457627119,Mid-Age,1,0,0,0,0,,3.08135593220339,Low,Middle-aged,1,0,0,0,0
-118.03,33.76,32,2980,494,1370,481,5.0866,223500,Low,2.848232848,6.195426195,Old,1,0,0,0,0,,2.8482328482328483,Low,Middle-aged,1,0,0,0,0
-118.04,33.76,25,4061,545,1623,527,7.1572,294900,High,3.079696395,7.705882353,Mid-Age,1,0,0,0,0,,3.079696394686907,High,Middle-aged,1,0,0,0,0
-118.03,33.79,26,5321,889,2932,896,5.8914,237600,Low,3.272321429,5.938616071,Mid-Age,1,0,0,0,0,,3.2723214285714284,Low,Middle-aged,1,0,0,0,0
-118.03,33.79,32,3191,634,1718,611,4.1548,216600,Low,2.811783961,5.222585925,Old,1,0,0,0,0,,2.811783960720131,Low,Middle-aged,1,0,0,0,0
-118.01,33.79,30,2460,403,1277,395,5.4372,223200,Low,3.232911392,6.227848101,Mid-Age,1,0,0,0,0,,3.232911392405063,Low,Middle-aged,1,0,0,0,0
-118.02,33.78,28,3375,559,1754,554,5.5446,228900,Low,3.166064982,6.092057762,Mid-Age,1,0,0,0,0,,3.1660649819494586,Low,Middle-aged,1,0,0,0,0
-118.01,33.78,19,2648,478,1160,452,5.9357,207400,Low,2.566371681,5.85840708,Mid-Age,1,0,0,0,0,,2.566371681415929,Low,Middle-aged,1,0,0,0,0
-118.03,33.78,26,2001,302,836,298,5.1061,257500,Low,2.805369128,6.714765101,Mid-Age,1,0,0,0,0,,2.8053691275167787,Low,Middle-aged,1,0,0,0,0
-118.01,33.78,26,2343,377,1166,373,6.0,233100,Low,3.126005362,6.28150134,Mid-Age,1,0,0,0,0,,3.1260053619302948,Low,Middle-aged,1,0,0,0,0
-118.03,33.78,25,3554,528,1600,537,6.6453,270100,High,2.979515829,6.618249534,Mid-Age,1,0,0,0,0,,2.97951582867784,High,Middle-aged,1,0,0,0,0
-118.04,33.78,26,3642,557,1623,569,5.8426,259400,Low,2.852372583,6.400702988,Mid-Age,1,0,0,0,0,,2.8523725834797893,Low,Middle-aged,1,0,0,0,0
-118.04,33.78,25,3715,575,1640,572,5.7705,247100,Low,2.867132867,6.494755245,Mid-Age,1,0,0,0,0,,2.867132867132867,Low,Middle-aged,1,0,0,0,0
-118.08,33.8,29,3675,613,1457,591,6.0553,369400,High,2.465313029,6.218274112,Mid-Age,1,0,0,0,0,,2.4653130287648053,High,Middle-aged,1,0,0,0,0
-118.07,33.8,34,3486,507,1311,503,7.1221,384500,High,2.606361829,6.930417495,Old,1,0,0,0,0,,2.606361829025845,High,Middle-aged,1,0,0,0,0
-118.08,33.79,34,2840,395,1127,396,7.6144,376200,High,2.845959596,7.171717172,Old,1,0,0,0,0,,2.845959595959596,High,Middle-aged,1,0,0,0,0
-118.09,33.78,26,2146,298,852,296,6.6137,342700,High,2.878378378,7.25,Mid-Age,1,0,0,0,0,,2.8783783783783785,High,Middle-aged,1,0,0,0,0
-118.07,33.79,34,2473,383,967,353,5.8283,362400,Low,2.739376771,7.005665722,Old,1,0,0,0,0,,2.7393767705382435,Low,Middle-aged,1,0,0,0,0
-118.09,33.79,31,4231,617,1694,623,6.6312,360100,High,2.719101124,6.791332263,Old,1,0,0,0,0,,2.7191011235955056,High,Middle-aged,1,0,0,0,0
-118.08,33.78,34,2287,347,1051,346,5.5767,372000,Low,3.037572254,6.60982659,Old,1,0,0,0,0,,3.03757225433526,Low,Middle-aged,1,0,0,0,0
-118.08,33.78,30,2879,403,1109,414,6.9324,364700,High,2.678743961,6.95410628,Mid-Age,1,0,0,0,0,,2.678743961352657,High,Middle-aged,1,0,0,0,0
-118.08,33.78,25,5321,967,1969,903,5.0102,340100,Low,2.180509413,5.892580288,Mid-Age,1,0,0,0,0,,2.1805094130675524,Low,Middle-aged,1,0,0,0,0
-118.02,33.79,23,6368,1030,3281,1001,6.1142,240400,High,3.277722278,6.361638362,Mid-Age,1,0,0,0,0,,3.277722277722278,High,Middle-aged,1,0,0,0,0
-118.01,33.79,23,2663,430,1499,403,5.7837,258000,Low,3.719602978,6.607940447,Mid-Age,1,0,0,0,0,,3.7196029776674937,Low,Middle-aged,1,0,0,0,0
-118.02,33.8,24,84,14,32,8,5.875,193800,Low,4.0,10.5,Mid-Age,1,0,0,0,0,,4.0,Low,Middle-aged,1,0,0,0,0
-118.02,33.8,16,2956,393,1379,429,8.4952,359600,High,3.214452214,6.89044289,Mid-Age,1,0,0,0,0,,3.2144522144522143,High,Middle-aged,1,0,0,0,0
-118.01,33.8,16,4021,701,1488,650,5.32,219500,Low,2.289230769,6.186153846,Mid-Age,1,0,0,0,0,,2.289230769230769,Low,Middle-aged,1,0,0,0,0
-118.05,33.78,18,3414,434,1272,454,8.7015,390900,High,2.801762115,7.519823789,Mid-Age,1,0,0,0,0,,2.801762114537445,High,Middle-aged,1,0,0,0,0
-118.05,33.78,25,3112,435,1098,401,6.0,353500,Low,2.738154613,7.760598504,Mid-Age,1,0,0,0,0,,2.7381546134663344,Low,Middle-aged,1,0,0,0,0
-118.05,33.78,25,2356,330,937,326,6.6264,359100,High,2.874233129,7.226993865,Mid-Age,1,0,0,0,0,,2.874233128834356,High,Middle-aged,1,0,0,0,0
-118.06,33.78,22,4048,562,1637,541,7.3463,355600,High,3.025878004,7.482439926,Mid-Age,1,0,0,0,0,,3.0258780036968576,High,Middle-aged,1,0,0,0,0
-118.04,33.8,33,2685,466,1359,476,5.0261,245100,Low,2.855042017,5.640756303,Old,1,0,0,0,0,,2.8550420168067228,Low,Middle-aged,1,0,0,0,0
-118.06,33.8,21,2196,504,1215,477,4.8,196900,Low,2.547169811,4.603773585,Mid-Age,1,0,0,0,0,,2.547169811320755,Low,Middle-aged,1,0,0,0,0
-118.07,33.79,26,4422,624,1936,625,6.4288,320700,High,3.0976,7.0752,Mid-Age,1,0,0,0,0,,3.0976,High,Middle-aged,1,0,0,0,0
-118.06,33.8,22,1892,442,1015,404,4.1379,212500,Low,2.512376238,4.683168317,Mid-Age,1,0,0,0,0,,2.512376237623762,Low,Middle-aged,1,0,0,0,0
-118.06,33.8,20,1379,333,937,304,3.6217,195300,Low,3.082236842,4.536184211,Mid-Age,1,0,0,0,0,,3.0822368421052633,Low,Middle-aged,1,0,0,0,0
-118.07,33.8,17,2439,554,1161,532,3.6442,193100,Low,2.182330827,4.584586466,Mid-Age,1,0,0,0,0,,2.1823308270676693,Low,Middle-aged,1,0,0,0,0
-118.05,33.79,19,1863,355,1260,317,3.2465,277400,Low,3.974763407,5.876971609,Mid-Age,1,0,0,0,0,,3.9747634069400632,Low,Middle-aged,1,0,0,0,0
-118.04,33.84,21,6623,1204,3193,1129,4.5395,256000,Low,2.828166519,5.866253322,Mid-Age,1,0,0,0,0,,2.828166519043401,Low,Middle-aged,1,0,0,0,0
-118.05,33.84,21,4890,653,2295,654,6.983,329700,High,3.509174312,7.47706422,Mid-Age,1,0,0,0,0,,3.5091743119266057,High,Middle-aged,1,0,0,0,0
-118.04,33.83,19,4526,830,2318,748,4.6681,320700,Low,3.098930481,6.050802139,Mid-Age,1,0,0,0,0,,3.0989304812834226,Low,Middle-aged,1,0,0,0,0
-118.04,33.82,26,4105,637,2072,648,5.844,273900,Low,3.197530864,6.334876543,Mid-Age,1,0,0,0,0,,3.197530864197531,Low,Middle-aged,1,0,0,0,0
-118.04,33.83,20,1488,312,972,283,4.055,201900,Low,3.434628975,5.25795053,Mid-Age,1,0,0,0,0,,3.4346289752650176,Low,Middle-aged,1,0,0,0,0
-118.05,33.82,25,1548,279,732,265,5.123,159600,Low,2.762264151,5.841509434,Mid-Age,1,0,0,0,0,,2.762264150943396,Low,Middle-aged,1,0,0,0,0
-118.06,33.82,25,2637,462,965,415,4.5833,190900,Low,2.325301205,6.354216867,Mid-Age,1,0,0,0,0,,2.325301204819277,Low,Middle-aged,1,0,0,0,0
-118.06,33.81,25,3497,513,1839,544,5.4216,263000,Low,3.380514706,6.428308824,Mid-Age,1,0,0,0,0,,3.380514705882353,Low,Middle-aged,1,0,0,0,0
-118.07,33.81,22,2711,352,1305,368,8.5407,398800,High,3.546195652,7.366847826,Mid-Age,1,0,0,0,0,,3.546195652173913,High,Middle-aged,1,0,0,0,0
-118.07,33.8,22,1391,338,810,295,3.8792,218200,Low,2.745762712,4.715254237,Mid-Age,1,0,0,0,0,,2.7457627118644066,Low,Middle-aged,1,0,0,0,0
-118.08,33.81,21,1189,281,577,264,3.3155,237500,Low,2.185606061,4.503787879,Mid-Age,1,0,0,0,0,,2.1856060606060606,Low,Middle-aged,1,0,0,0,0
-118.03,33.82,17,1851,346,770,310,5.6093,244400,Low,2.483870968,5.970967742,Mid-Age,1,0,0,0,0,,2.4838709677419355,Low,Middle-aged,1,0,0,0,0
-118.03,33.82,17,2178,477,1077,457,3.6815,245300,Low,2.356673961,4.765864333,Mid-Age,1,0,0,0,0,,2.3566739606126914,Low,Middle-aged,1,0,0,0,0
-118.03,33.82,20,2662,464,1275,472,6.0162,318500,High,2.701271186,5.639830508,Mid-Age,1,0,0,0,0,,2.7012711864406778,High,Middle-aged,1,0,0,0,0
-118.02,33.82,19,2485,437,1286,431,4.7466,258300,Low,2.983758701,5.765661253,Mid-Age,1,0,0,0,0,,2.9837587006960558,Low,Middle-aged,1,0,0,0,0
-118.02,33.83,16,1139,328,665,290,3.2933,260000,Low,2.293103448,3.927586207,Mid-Age,1,0,0,0,0,,2.293103448275862,Low,Middle-aged,1,0,0,0,0
-118.03,33.83,34,3203,653,2072,691,4.225,198400,Low,2.998552822,4.635311143,Old,1,0,0,0,0,,2.9985528219971056,Low,Middle-aged,1,0,0,0,0
-118.03,33.83,25,3030,532,1668,509,4.625,229600,Low,3.277013752,5.952848723,Mid-Age,1,0,0,0,0,,3.2770137524557956,Low,Middle-aged,1,0,0,0,0
-118.03,33.83,25,768,195,529,184,3.175,132800,Low,2.875,4.173913043,Mid-Age,1,0,0,0,0,,2.875,Low,Middle-aged,1,0,0,0,0
-118.06,33.83,22,5290,1054,2812,1021,4.53,226400,Low,2.754162586,5.181194907,Mid-Age,1,0,0,0,0,,2.754162585700294,Low,Middle-aged,1,0,0,0,0
-118.05,33.83,24,4316,678,2286,665,5.7018,286700,Low,3.437593985,6.490225564,Mid-Age,1,0,0,0,0,,3.437593984962406,Low,Middle-aged,1,0,0,0,0
-118.06,33.83,21,3941,655,1897,670,4.88,343900,Low,2.831343284,5.882089552,Mid-Age,1,0,0,0,0,,2.8313432835820898,Low,Middle-aged,1,0,0,0,0
-118.05,33.82,21,2997,372,1323,372,8.6123,386700,High,3.556451613,8.056451613,Mid-Age,1,0,0,0,0,,3.556451612903226,High,Middle-aged,1,0,0,0,0
-118.06,33.83,17,1973,516,1112,501,3.8512,163800,Low,2.219560878,3.938123752,Mid-Age,1,0,0,0,0,,2.219560878243513,Low,Middle-aged,1,0,0,0,0
-118.06,33.82,24,3983,675,1568,638,4.6458,213400,Low,2.457680251,6.242946708,Mid-Age,1,0,0,0,0,,2.457680250783699,Low,Middle-aged,1,0,0,0,0
-118.04,33.81,22,4057,624,2204,643,5.8527,241000,Low,3.427682737,6.309486781,Mid-Age,1,0,0,0,0,,3.4276827371695178,Low,Middle-aged,1,0,0,0,0
-118.04,33.81,27,2990,515,1849,497,5.6846,216100,Low,3.720321932,6.016096579,Mid-Age,1,0,0,0,0,,3.7203219315895373,Low,Middle-aged,1,0,0,0,0
-118.05,33.81,26,2523,437,1377,450,5.2542,234600,Low,3.06,5.606666667,Mid-Age,1,0,0,0,0,,3.06,Low,Middle-aged,1,0,0,0,0
-118.03,33.81,26,3635,567,1779,543,5.7089,237400,Low,3.276243094,6.694290976,Mid-Age,1,0,0,0,0,,3.276243093922652,Low,Middle-aged,1,0,0,0,0
-118.03,33.86,19,1795,328,1014,322,4.535,289300,Low,3.149068323,5.574534161,Mid-Age,1,0,0,0,0,,3.1490683229813663,Low,Middle-aged,1,0,0,0,0
-118.04,33.85,24,2233,347,1162,355,5.6094,279200,Low,3.273239437,6.290140845,Mid-Age,1,0,0,0,0,,3.2732394366197184,Low,Middle-aged,1,0,0,0,0
-118.04,33.85,23,3132,469,1646,478,5.777,315900,Low,3.443514644,6.552301255,Mid-Age,1,0,0,0,0,,3.4435146443514646,Low,Middle-aged,1,0,0,0,0
-118.05,33.85,25,2856,388,1212,362,6.1737,313100,High,3.348066298,7.889502762,Mid-Age,1,0,0,0,0,,3.3480662983425415,High,Middle-aged,1,0,0,0,0
-118.04,33.85,18,3628,546,1922,544,7.5057,328500,High,3.533088235,6.669117647,Mid-Age,1,0,0,0,0,,3.5330882352941178,High,Middle-aged,1,0,0,0,0
-118.03,33.85,16,1831,390,1347,389,3.8426,344400,Low,3.462724936,4.706940874,Mid-Age,1,0,0,0,0,,3.462724935732648,Low,Middle-aged,1,0,0,0,0
-118.01,33.83,29,3963,772,2104,743,4.9803,208600,Low,2.831763122,5.333781965,Mid-Age,1,0,0,0,0,,2.831763122476447,Low,Middle-aged,1,0,0,0,0
-118.01,33.84,29,3740,691,1724,638,3.9628,215600,Low,2.702194357,5.862068966,Mid-Age,1,0,0,0,0,,2.7021943573667713,Low,Middle-aged,1,0,0,0,0
-118.03,33.84,28,3857,857,2328,830,4.0156,196000,Low,2.804819277,4.646987952,Mid-Age,1,0,0,0,0,,2.8048192771084337,Low,Middle-aged,1,0,0,0,0
-118.02,33.83,26,3616,892,2257,821,3.1497,217600,Low,2.74908648,4.404384896,Mid-Age,1,0,0,0,0,,2.749086479902558,Low,Middle-aged,1,0,0,0,0
-118.02,33.82,21,2052,456,1173,432,3.7885,204500,Low,2.715277778,4.75,Mid-Age,1,0,0,0,0,,2.7152777777777777,Low,Middle-aged,1,0,0,0,0
-118.01,33.82,10,3897,893,1992,693,4.1591,192300,Low,2.874458874,5.623376623,New,1,0,0,0,0,,2.8744588744588744,Low,New,1,0,0,0,0
-118.01,33.81,18,5238,1083,3032,1065,4.4583,190100,Low,2.846948357,4.918309859,Mid-Age,1,0,0,0,0,,2.846948356807512,Low,Middle-aged,1,0,0,0,0
-118.02,33.81,34,3482,614,2227,641,5.1155,200900,Low,3.47425897,5.432137285,Old,1,0,0,0,0,,3.4742589703588145,Low,Middle-aged,1,0,0,0,0
-118.02,33.86,26,2342,383,1290,394,5.6677,220700,Low,3.274111675,5.944162437,Mid-Age,1,0,0,0,0,,3.2741116751269037,Low,Middle-aged,1,0,0,0,0
-118.02,33.85,31,1922,329,1030,353,5.3416,213000,Low,2.917847025,5.444759207,Old,1,0,0,0,0,,2.917847025495751,Low,Middle-aged,1,0,0,0,0
-118.03,33.85,30,2320,448,1434,452,4.0865,203700,Low,3.172566372,5.132743363,Mid-Age,1,0,0,0,0,,3.172566371681416,Low,Middle-aged,1,0,0,0,0
-118.03,33.85,23,5495,1141,2873,1004,3.9156,224100,Low,2.861553785,5.47310757,Mid-Age,1,0,0,0,0,,2.8615537848605577,Low,Middle-aged,1,0,0,0,0
-118.01,33.85,29,2064,447,1265,400,3.8864,209300,Low,3.1625,5.16,Mid-Age,1,0,0,0,0,,3.1625,Low,Middle-aged,1,0,0,0,0
-118.01,33.85,29,3061,612,2396,640,4.6326,195200,Low,3.74375,4.7828125,Mid-Age,1,0,0,0,0,,3.74375,Low,Middle-aged,1,0,0,0,0
-118.0,33.85,34,1078,205,575,206,4.5083,188000,Low,2.791262136,5.233009709,Old,1,0,0,0,0,,2.79126213592233,Low,Middle-aged,1,0,0,0,0
-118.01,33.86,29,2307,452,1218,402,3.4306,194200,Low,3.029850746,5.73880597,Mid-Age,1,0,0,0,0,,3.029850746268657,Low,Middle-aged,1,0,0,0,0
-118.01,33.84,28,4097,838,2112,803,4.5,202100,Low,2.630136986,5.102117061,Mid-Age,1,0,0,0,0,,2.6301369863013697,Low,Middle-aged,1,0,0,0,0
-118.01,33.84,35,4166,713,2354,709,5.1775,213400,Low,3.320169252,5.875881523,Old,1,0,0,0,0,,3.3201692524682653,Low,Middle-aged,1,0,0,0,0
-118.02,33.84,35,3473,563,2091,580,4.4821,214100,Low,3.605172414,5.987931034,Old,1,0,0,0,0,,3.6051724137931034,Low,Middle-aged,1,0,0,0,0
-118.03,33.84,30,4781,831,2568,797,5.4746,226400,Low,3.222082811,5.998745295,Mid-Age,1,0,0,0,0,,3.2220828105395234,Low,Middle-aged,1,0,0,0,0
-117.99,33.86,36,1138,228,725,219,3.4167,187200,Low,3.310502283,5.196347032,Old,1,0,0,0,0,,3.310502283105023,Low,Old,1,0,0,0,0
-117.99,33.85,34,1948,306,957,304,4.9777,212600,Low,3.148026316,6.407894737,Old,1,0,0,0,0,,3.148026315789474,Low,Middle-aged,1,0,0,0,0
-118.0,33.85,33,2053,418,1154,405,4.0455,197200,Low,2.849382716,5.069135802,Old,1,0,0,0,0,,2.8493827160493828,Low,Middle-aged,1,0,0,0,0
-118.0,33.86,32,1162,196,563,178,3.875,203000,Low,3.162921348,6.528089888,Old,1,0,0,0,0,,3.162921348314607,Low,Middle-aged,1,0,0,0,0
-117.99,33.85,35,1661,272,949,276,5.2548,192600,Low,3.438405797,6.018115942,Old,1,0,0,0,0,,3.4384057971014492,Low,Middle-aged,1,0,0,0,0
-117.99,33.84,34,2079,343,1379,352,5.103,207000,Low,3.917613636,5.90625,Old,1,0,0,0,0,,3.9176136363636362,Low,Middle-aged,1,0,0,0,0
-118.0,33.84,30,1549,325,885,299,4.0039,195100,Low,2.959866221,5.180602007,Mid-Age,1,0,0,0,0,,2.959866220735786,Low,Middle-aged,1,0,0,0,0
-118.0,33.84,29,2641,637,2413,619,2.8169,165100,Low,3.89822294,4.266558966,Mid-Age,1,0,0,0,0,,3.898222940226171,Low,Middle-aged,1,0,0,0,0
-118.01,33.87,25,6348,1615,4188,1497,3.139,185700,Low,2.79759519,4.240480962,Mid-Age,1,0,0,0,0,,2.7975951903807617,Low,Middle-aged,1,0,0,0,0
-117.99,33.86,20,3540,906,2898,876,3.0252,178000,Low,3.308219178,4.04109589,Mid-Age,1,0,0,0,0,,3.308219178082192,Low,Middle-aged,1,0,0,0,0
-118.0,33.88,28,1624,289,755,280,4.7083,268100,Low,2.696428571,5.8,Mid-Age,1,0,0,0,0,,2.6964285714285716,Low,Middle-aged,1,0,0,0,0
-118.01,33.88,19,1434,391,1088,341,3.369,269600,Low,3.190615836,4.205278592,Mid-Age,1,0,0,0,0,,3.190615835777126,Low,Middle-aged,1,0,0,0,0
-117.99,33.88,15,2298,567,1261,527,4.2422,159400,Low,2.392789374,4.360531309,New,1,0,0,0,0,,2.3927893738140416,Low,New,1,0,0,0,0
-117.99,33.88,42,1461,302,986,314,3.9559,161100,Low,3.140127389,4.652866242,Old,1,0,0,0,0,,3.140127388535032,Low,Old,1,0,0,0,0
-118.0,33.88,18,2628,720,2276,649,2.735,170800,Low,3.506933744,4.049306626,Mid-Age,1,0,0,0,0,,3.5069337442218798,Low,Middle-aged,1,0,0,0,0
-117.99,33.87,16,1689,499,1260,453,3.1205,174000,Low,2.781456954,3.728476821,Mid-Age,1,0,0,0,0,,2.781456953642384,Low,Middle-aged,1,0,0,0,0
-118.0,33.87,13,2086,544,1356,462,2.95,165600,Low,2.935064935,4.515151515,New,1,0,0,0,0,,2.935064935064935,Low,New,1,0,0,0,0
-117.99,33.87,17,2334,537,1662,535,3.0147,217000,Low,3.106542056,4.362616822,Mid-Age,1,0,0,0,0,,3.1065420560747663,Low,Middle-aged,1,0,0,0,0
-117.99,33.87,34,1239,307,869,291,3.59,161900,Low,2.986254296,4.257731959,Old,1,0,0,0,0,,2.986254295532646,Low,Middle-aged,1,0,0,0,0
-117.99,33.86,20,2303,612,1607,564,2.9,176100,Low,2.84929078,4.083333333,Mid-Age,1,0,0,0,0,,2.849290780141844,Low,Middle-aged,1,0,0,0,0
-117.98,33.89,18,2939,437,1278,435,7.1425,393700,High,2.937931034,6.756321839,Mid-Age,1,0,0,0,0,,2.9379310344827587,High,Middle-aged,1,0,0,0,0
-117.99,33.88,25,3401,509,1503,498,6.6704,240600,High,3.018072289,6.829317269,Mid-Age,1,0,0,0,0,,3.0180722891566263,High,Middle-aged,1,0,0,0,0
-117.99,33.89,21,5195,1020,2539,988,4.5033,160500,Low,2.569838057,5.258097166,Mid-Age,1,0,0,0,0,,2.5698380566801617,Low,Middle-aged,1,0,0,0,0
-117.99,33.89,23,2111,306,979,288,8.5621,347800,High,3.399305556,7.329861111,Mid-Age,1,0,0,0,0,,3.3993055555555554,High,Middle-aged,1,0,0,0,0
-117.97,33.89,17,1851,344,764,339,5.1315,181800,Low,2.253687316,5.460176991,Mid-Age,1,0,0,0,0,,2.253687315634218,Low,Middle-aged,1,0,0,0,0
-117.97,33.89,17,1740,445,1158,412,2.8649,137500,Low,2.810679612,4.223300971,Mid-Age,1,0,0,0,0,,2.8106796116504853,Low,Middle-aged,1,0,0,0,0
-117.97,33.88,9,1344,279,530,265,5.0731,185100,Low,2.0,5.071698113,New,1,0,0,0,0,,2.0,Low,New,1,0,0,0,0
-117.97,33.88,11,1454,247,635,236,6.2427,218500,High,2.690677966,6.161016949,New,1,0,0,0,0,,2.690677966101695,High,New,1,0,0,0,0
-117.97,33.89,15,3801,542,1992,526,9.0683,367400,High,3.787072243,7.226235741,New,1,0,0,0,0,,3.7870722433460076,High,New,1,0,0,0,0
-117.97,33.88,16,2003,300,1172,318,6.0394,321600,High,3.685534591,6.298742138,Mid-Age,1,0,0,0,0,,3.6855345911949686,High,Middle-aged,1,0,0,0,0
-117.97,33.89,14,923,136,420,130,10.2252,462800,High,3.230769231,7.1,New,1,0,0,0,0,,3.230769230769231,High,New,1,0,0,0,0
-120.1,39.17,33,1849,384,218,92,1.7083,143800,Low,2.369565217,20.09782609,Old,0,1,0,0,0,,2.369565217391304,Low,Middle-aged,0,1,0,0,0
-120.06,39.09,30,2979,583,316,124,2.1987,124000,Low,2.548387097,24.02419355,Mid-Age,0,1,0,0,0,,2.5483870967741935,Low,Middle-aged,0,1,0,0,0
-120.06,39.15,22,2213,372,98,42,1.1912,170000,Low,2.333333333,52.69047619,Mid-Age,0,1,0,0,0,,2.3333333333333335,Low,Middle-aged,0,1,0,0,0
-120.2,39.12,15,2146,361,197,76,4.1316,200000,Low,2.592105263,28.23684211,New,0,1,0,0,0,,2.5921052631578947,Low,New,0,1,0,0,0
-120.18,39.14,25,2171,386,248,116,3.0375,171900,Low,2.137931034,18.71551724,Mid-Age,0,1,0,0,0,,2.1379310344827585,Low,Middle-aged,0,1,0,0,0
-120.16,39.14,21,2484,460,309,144,3.9722,127800,Low,2.145833333,17.25,Mid-Age,0,1,0,0,0,,2.1458333333333335,Low,Middle-aged,0,1,0,0,0
-120.18,39.17,18,1703,360,354,163,3.6563,146900,Low,2.171779141,10.44785276,Mid-Age,0,1,0,0,0,,2.1717791411042944,Low,Middle-aged,0,1,0,0,0
-120.15,39.17,32,1684,359,454,209,2.9125,145800,Low,2.172248804,8.057416268,Old,0,1,0,0,0,,2.172248803827751,Low,Middle-aged,0,1,0,0,0
-120.15,39.15,25,1669,348,163,78,5.75,176600,Low,2.08974359,21.3974359,Mid-Age,0,1,0,0,0,,2.08974358974359,Low,Middle-aged,0,1,0,0,0
-120.15,39.2,14,1382,242,141,66,4.1016,283300,Low,2.136363636,20.93939394,New,0,1,0,0,0,,2.1363636363636362,Low,New,0,1,0,0,0
-120.12,39.18,17,2839,525,390,189,3.5667,179200,Low,2.063492063,15.02116402,Mid-Age,0,1,0,0,0,,2.0634920634920637,Low,Middle-aged,0,1,0,0,0
-120.1,39.19,18,3824,559,241,106,5.5456,360000,Low,2.273584906,36.0754717,Mid-Age,0,1,0,0,0,,2.2735849056603774,Low,Middle-aged,0,1,0,0,0
-120.1,39.19,17,1480,241,202,80,3.9375,213200,Low,2.525,18.5,Mid-Age,0,1,0,0,0,,2.525,Low,Middle-aged,0,1,0,0,0
-120.1,39.2,20,1703,294,409,174,3.087,196900,Low,2.350574713,9.787356322,Mid-Age,0,1,0,0,0,,2.3505747126436782,Low,Middle-aged,0,1,0,0,0
-120.11,39.21,18,2245,392,421,162,4.5795,158300,Low,2.598765432,13.85802469,Mid-Age,0,1,0,0,0,,2.5987654320987654,Low,Middle-aged,0,1,0,0,0
-120.11,39.24,21,3005,574,385,150,3.1193,153300,Low,2.566666667,20.03333333,Mid-Age,0,1,0,0,0,,2.566666666666667,Low,Middle-aged,0,1,0,0,0
-120.08,39.23,19,1746,306,251,104,4.8182,146900,Low,2.413461538,16.78846154,Mid-Age,0,1,0,0,0,,2.4134615384615383,Low,Middle-aged,0,1,0,0,0
-120.07,39.24,20,3729,614,365,152,4.962,169500,Low,2.401315789,24.53289474,Mid-Age,0,1,0,0,0,,2.401315789473684,Low,Middle-aged,0,1,0,0,0
-120.06,39.25,21,2459,525,584,233,3.01,163500,Low,2.506437768,10.55364807,Mid-Age,0,1,0,0,0,,2.5064377682403434,Low,Middle-aged,0,1,0,0,0
